repo,pr_number,before_commit,after_commit
"""jena""",381,,
"""jena""",380,,
"""jena""",379,,
"""jena""",378,,
"""jena""",377,,
"""jena""",376,https://github.com/apache/jena/commit/29e0a4cc7fde649fd92fb72df3b35d44a491153d,https://github.com/apache/jena/commit/ca943ee2f61668208c8769fbbf4e98d5a0b17c1d
"""jena""",375,,
"""jena""",374,,
"""jena""",373,,
"""jena""",372,,
"""jena""",371,,
"""jena""",370,,
"""jena""",369,https://github.com/apache/jena/commit/ac9e356397879d58e384445310b7ed7d2c7cb10d,https://github.com/apache/jena/commit/41eefd40e298b00fa35ff5b4b4cf3ec0aebccdf0
"""jena""",367,https://github.com/apache/jena/commit/b74d3775f180c1077669ba7084eab3e8ef363cbe,https://github.com/apache/jena/commit/81cd7a1c1bf362413986dced749d750abdc035c5
"""jena""",366,,
"""jena""",365,,
"""jena""",364,https://github.com/apache/jena/commit/289fd30b2a747ff007c9aeda0b011f255328e2f9,https://github.com/apache/jena/commit/a850230c6b883adcf469e20b6ae761a536c29379
"""jena""",363,,
"""jena""",362,,
"""jena""",361,,
"""jena""",359,,
"""jena""",358,,
"""jena""",357,,
"""jena""",356,,
"""jena""",355,,
"""jena""",351,,
"""jena""",350,https://github.com/apache/jena/commit/96b042b4370b3caf0b96df906098ddf459337aee,https://github.com/apache/jena/commit/1271890a00b99907fad13104167795273f5f6b4d
"""jena""",349,,
"""jena""",348,,
"""jena""",347,,
"""jena""",346,,
"""jena""",345,,
"""jena""",344,,
"""jena""",342,,
"""jena""",341,https://github.com/apache/jena/commit/7f9b6073013916745aac6b0b0c4cd230496229d4,https://github.com/apache/jena/commit/5200369653704be86e277774e6ce6d856369eec6
"""jena""",340,https://github.com/apache/jena/commit/c049c3d6342b380ddc3832d874544814404f87f1,https://github.com/apache/jena/commit/a0108d77c46616e65285f410a2f0f6cdab842c4f
"""jena""",339,,
"""jena""",338,https://github.com/apache/jena/commit/ff5ba86d058fa1c30c8e31ec2534b9c79b90a823,https://github.com/apache/jena/commit/2933d71f5e4f6c2602aa01e9879d9d5b6d450135
"""jena""",337,https://github.com/apache/jena/commit/59eec32285df961de56ceffc4a654b7f53afd995,https://github.com/apache/jena/commit/ff7aba97db324990514c2d8e6747a2512bcfc09e
"""jena""",336,https://github.com/apache/jena/commit/88096670ffcd7d35f8adc8cfa4de60ef66c69423,https://github.com/apache/jena/commit/d3ecb74fe63f3c44ecb00c60955cde6334a6d54d
"""jena""",335,,
"""jena""",334,,
"""jena""",333,https://github.com/apache/jena/commit/178b03cbe81c11e0123b0ded0fd17402896257a2,https://github.com/apache/jena/commit/0d2f51b89cec6b9c67cd52919046f979f8964397
"""jena""",332,,
"""jena""",331,,
"""jena""",328,,
"""jena""",327,https://github.com/apache/jena/commit/de30c0433063919a3588c387186c5ae98dc90a45,https://github.com/apache/jena/commit/63e86635a2d35f1e2eb1e6058607c173038df81f
"""jena""",326,,
"""jena""",325,,
"""jena""",324,,
"""jena""",323,https://github.com/apache/jena/commit/1a8e270fc48b5b5b3eefe24314fb75174723ab43,https://github.com/apache/jena/commit/084a5d9c11c672cc75617aadfeb39be317240625
"""jena""",322,,
"""jena""",321,,
"""jena""",320,,
"""jena""",319,,
"""jena""",317,https://github.com/apache/jena/commit/72f268c14ae79a8d94354f114b6dc62dd1ec42c4,https://github.com/apache/jena/commit/51a7b85d2ff93120bcfb2f2951d71911ece0c0a6
"""jena""",316,https://github.com/apache/jena/commit/0d2b4f6aaad4c5fc2e43670e4f149fef275c69ca,https://github.com/apache/jena/commit/bbe2c6c0eefab11bbafce37a50fd6d7316baa047
"""jena""",314,,
"""jena""",312,https://github.com/apache/jena/commit/a00eea3260f154682817168e0942b9cb56604e3b,https://github.com/apache/jena/commit/d290a1192140c00c03d84d53018176dfca042033
"""jena""",311,,
"""jena""",310,,
"""jena""",309,,
"""jena""",308,,
"""jena""",307,,
"""jena""",306,https://github.com/apache/jena/commit/0ad16e7d8aa6be22897425a69e4e2f3af56cda81,https://github.com/apache/jena/commit/885dc7744aaefded468fdb8b7caeea441c4c9f63
"""jena""",305,,
"""jena""",303,https://github.com/apache/jena/commit/e9a4554c8858b52154a7cfac0b45950b2edcfb72,https://github.com/apache/jena/commit/ad35e1994bd382d023d1b42041765dd2a68d2183
"""jena""",302,,
"""jena""",301,,
"""jena""",300,,
"""jena""",298,https://github.com/apache/jena/commit/19ed68989e0a21ef7f2b54495b9e3a308f8e8b04,https://github.com/apache/jena/commit/fc2a7457f5c22a7a271c605f92d6fa315f3a9d98
"""jena""",296,,
"""jena""",295,,
"""jena""",294,,
"""jena""",293,,
"""jena""",292,,
"""jena""",290,,
"""jena""",288,,
"""jena""",286,,
"""jena""",285,,
"""jena""",284,,
"""jena""",283,,
"""jena""",282,,
"""jena""",281,,
"""jena""",280,,
"""jena""",279,,
"""jena""",278,,
"""jena""",277,,
"""jena""",276,,
"""jena""",275,,
"""jena""",274,https://github.com/apache/jena/commit/65cd40b51e01c40721ab01ce5a611f8c21da9f40,https://github.com/apache/jena/commit/4a3caf0686c148d38cbc1b794de6b9f326079913
"""jena""",273,,
"""jena""",272,https://github.com/apache/jena/commit/e6e1b16aaca2c433120d61f2d7ad4edaaa1e22cf,https://github.com/apache/jena/commit/afc9b8c038eff18c3654d47e112a33b3a653f66f
"""jena""",271,,
"""jena""",270,,
"""jena""",269,,
"""jena""",268,,
"""jena""",267,https://github.com/apache/jena/commit/5052c27e73b4d0dfcc84c581b4673be56b9be146,https://github.com/apache/jena/commit/70d958aa8897fa467bc81cc145146abb0607c16a
"""jena""",266,,
"""jena""",265,https://github.com/apache/jena/commit/1d67dca0e04309bf262c2ec3a9730d952a6acaed,https://github.com/apache/jena/commit/2e361daba1e3e2432c197b2e99cc2cc34c2bae54
"""jena""",264,,
"""jena""",263,https://github.com/apache/jena/commit/f249233a58d59ba357bcc53e81e9b59020fd4750,https://github.com/apache/jena/commit/f19d8b267e1976f655e2c7509e6c7ce67c0c9496
"""jena""",262,https://github.com/apache/jena/commit/5ebcf787e8b69ea7f7a39e96189e41f6af649dbc,https://github.com/apache/jena/commit/6cde9bd3b64026abdabd9cc58208675ac90ab2bd
"""jena""",261,,
"""jena""",260,,
"""jena""",259,,
"""jena""",258,,
"""jena""",257,,
"""jena""",256,,
"""jena""",255,,
"""jena""",254,,
"""jena""",253,,
"""jena""",252,,
"""jena""",251,,
"""jena""",250,,
"""jena""",249,https://github.com/apache/jena/commit/18688b47892f98f7d3109611f353b7d58578a0a0,https://github.com/apache/jena/commit/4a1d965573a2dc532b572401c6234f26bb2a0935
"""jena""",248,https://github.com/apache/jena/commit/c590289cd784d72eacbc11bf3129664aaad8b27f,https://github.com/apache/jena/commit/b1ff0c1c382c1eef4e381e041c25846ddc970b7e
"""jena""",246,,
"""jena""",245,,
"""jena""",244,,
"""jena""",243,https://github.com/apache/jena/commit/a7bd00d1c8f43cb3504ca6ef39d25cbdfb95762d,https://github.com/apache/jena/commit/4e481553e5c80b851400f05c8baa96773f4384b4
"""jena""",242,https://github.com/apache/jena/commit/ddc607482d382c2805258483c17be069bf72c450,https://github.com/apache/jena/commit/ef278645dc3e7883f0d5e4f533890b5365dcf4b1
"""jena""",237,https://github.com/apache/jena/commit/946fa750a5951eaf24ef1e847c000260a3c6bec3,https://github.com/apache/jena/commit/3e9a2de0877fde2dac724585f1aa09fc868993d3
"""jena""",235,,
"""jena""",234,https://github.com/apache/jena/commit/0c78152f0fac0d3d14aa1b2ba850bd11752253d9,https://github.com/apache/jena/commit/7df447a24e3573626c3df59bf7ae6d4f0a4d4aa9
"""jena""",232,,
"""jena""",231,,
"""jena""",230,https://github.com/apache/jena/commit/58cd30308e36dda3e2686953257ec771d72f681b,https://github.com/apache/jena/commit/0a3675ac78c90eded615ac8e28d5f3b7afcc8a63
"""jena""",229,,
"""jena""",226,,
"""jena""",225,,
"""jena""",224,,
"""jena""",222,https://github.com/apache/jena/commit/20f93bf992b7541a16aec5f59893fb916a267710,https://github.com/apache/jena/commit/c5f8c1be032e3c76f9188e36fe153b6ce20306af
"""jena""",221,,
"""jena""",220,,
"""jena""",219,,
"""jena""",218,https://github.com/apache/jena/commit/ec553cd187d5187e282f6184ca8ea3d0dc665fd5,https://github.com/apache/jena/commit/9d64e423c02b00c95386ed6dc4082840452fd054
"""jena""",217,,
"""jena""",216,,
"""jena""",215,,
"""jena""",214,,
"""jena""",213,,
"""jena""",212,https://github.com/apache/jena/commit/a09667686711720ac45a840f1082f791151d00a6,https://github.com/apache/jena/commit/13f1935caf9cdd8c5c6f44872d4dfeaa86e0cb04
"""jena""",210,,
"""jena""",208,,
"""jena""",207,,
"""jena""",206,,
"""jena""",205,,
"""jena""",203,,
"""jena""",202,https://github.com/apache/jena/commit/5c218119e7a9c52cf0049b9387e4b1d27ab95cc7,https://github.com/apache/jena/commit/24b2f1a4416084c8df6693e34b466a03f1c27b34
"""jena""",199,,
"""jena""",198,,
"""jena""",197,https://github.com/apache/jena/commit/9a48fc647bd927f7e3230a9abd5732eb738ab4aa,https://github.com/apache/jena/commit/cdc9f143c599da4924f4052f9fbbd4cfcc29504d
"""jena""",196,,
